Station,Station2,Station3,Bloom_chase,Sample_Depth,Year,Date,Month,Station_depth,Secchi,Surf_Temp,SpCond,PAR,DO,Turbidity,TP,TDP,SRP,NH4,NO3,Urea,SiO2,Cl,TSS,VSS,POC,PON,DOC,CDOM,Chla,PC,part_microcystin,diss_microcystin,totalcyanos_cells,totalcyanos_biovol,Latitude,Longitude
WE15,WE15,WE15,,0.75,2015,10/5/2015,10,7.2,0.2,17.01,222.4,30,8.37,38.7,101.36,6.84,5.79,12.75,0.155,,,,31.9,5.62,3.16,0.63,3.19,,59.9,72.95,0.76,bdl,,,41.61666667,-83.00933333
WE15,WE15,WE15,,,2015,10/5/2015,10,,,,,,,,,,,,,,,,,,,,,,421.5,738.64,4.92,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2015,10/14/2015,10,5.2,1.4,15.19,232,84,8.71,4.57,25.46,13.71,10.3,16.88,0.297,,,,5.68,0.2,0.37,0.06,2.52,0.23,3.79,0.27,0.12,bdl,,,41.76216667,-83.33
WE2,WE2,WE02,,4.2,2015,10/14/2015,10,,,15.21,232.1,3,9.05,,,,,,,,,,,,,,,,3.96,0.31,,bdl,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2015,10/14/2015,10,10.9,1.5,14.85,223.2,377,8.16,1.95,9.25,0.55,0.38,10.5,0.251,,,,3.15,-0.07,0.28,0.05,2.28,0.11,3.04,0.12,,bdl,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2015,10/14/2015,10,2.8,0.8,14.85,260.2,318,8.33,7.03,33.03,17.14,12.14,23.21,0.366,,,,8.16,0.96,0.41,0.07,2.72,0.39,3.81,0.18,,bdl,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2015,10/14/2015,10,4.5,3,15.36,238.8,381,8.23,1.6,15.18,7.79,5.98,20.02,0.396,,,,2.24,0.14,0.25,0.04,2.5,0.2,2.8,0.5,,bdl,,,41.834,-83.36383333
WE8,WE8,WE08,,3.3,2015,10/14/2015,10,,,15.26,239,119,9.15,,,,,,,,,,,,,,,,2.92,0.33,,bdl,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2015,10/14/2015,10,6.3,0.7,15.33,258.8,226,8.59,11.8,47.83,27.32,22.17,45.39,0.442,,,,14.26,1.18,0.52,0.08,3.24,0.57,3.76,0.47,,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5,2015,10/14/2015,10,,,15.3,258.2,0,8.83,,,,,,,,,,,,,,,,3.67,0.24,,bdl,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2015,10/14/2015,10,8.6,0.7,15.72,234.2,78,7.89,8.03,32.67,13.42,10.35,15.51,0.361,,,,10.92,1.13,0.63,0.11,2.43,0.22,8.86,0.45,,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,4.25,2015,10/14/2015,10,,,15.73,234.3,1,9.03,,,,,,,,,,,,,,,,7.62,0.42,,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,7.5,2015,10/14/2015,10,,,15.67,234.5,0,8.93,,,,,,,,,,,,,,,,5.47,0.34,0.13,bdl,,,41.741,-83.13616667
WE15,WE15,WE15,,0.75,2015,10/14/2015,10,4.3,0.8,15.43,246.9,246,8.08,11.8,41.31,20.87,16.53,23.63,0.278,,,,12.17,1.1,0.57,0.09,3.16,0.47,7.52,0.53,,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2015,10/19/2015,10,5.4,0.7,12.08,221.2,83,8.86,7.48,23.89,2.37,2.48,2.28,0.27,,,,12.13,1.73,0.63,0.1,1.98,0.29,9.1,0.43,0.22,bdl,,,41.76216667,-83.33
WE2,WE2,WE02,,3.9,2015,10/19/2015,10,,,12.11,237.8,0,9.98,,,,,,,,,,,,,,,,8.78,0.38,,0.13,,,41.76216667,-83.33
WE6,WE6,WE06,,0.75,2015,10/19/2015,10,2.7,2.4,10.11,236.1,523,9.55,1.84,23.74,16.48,14.27,22.34,0.317,,,,1.28,0.2,0.16,0.03,2.06,0.42,1.57,0.02,,bdl,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2015,10/19/2015,10,4.3,1.2,12.07,251.7,772,9.83,4.62,30.32,12.77,10.68,18.26,0.403,,,,5.18,0.54,0.4,0.06,2.15,0.27,3.75,0.06,,bdl,,,41.834,-83.36383333
WE8,WE8,WE08,,2.9,2015,10/19/2015,10,,,12.06,251.7,63,9.27,,,,,,,,,,,,,,,,3.57,0.06,,bdl,,,41.834,-83.36383333
WE12,WE12,WE12,,0.75,2015,10/19/2015,10,6.4,0.7,12.13,236.1,86,8.27,9.79,28.8,4.92,4.93,bd,0.208,,,,13.12,1.52,0.71,0.15,2.05,0.23,11.12,0.29,0.29,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5,2015,10/19/2015,10,,,12.17,236.5,0,9.91,,,,,,,,,,,,,,,,11.25,0.28,0.26,bdl,,,41.70316667,-83.25433333
WE15,WE15,WE15,,0.75,2015,10/19/2015,10,4,0.7,11.97,241.2,583,9.41,12.6,42.09,23.76,21.99,12.9,0.443,,,,11.68,1.12,0.54,0.1,2.17,0.35,4.59,0.35,0.14,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2016,5/31/2016,5,0.8,4.5,20.78,349.1,978,6.93,0.9,20.31,6.47,0.58,16.59,1.632,8.721,,,1.07,0.33,0.22,0.04,,1.04,1.71,0.35,,bdl,,,41.76216667,-83.33
WE2,WE2,WE02,,3.3,2016,5/31/2016,5,3.3,,20.74,349,182,4.64,ns,,,,,,,,,,,,,,,1,0.21,,bdl,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2016,5/31/2016,5,0.8,2.5,21.07,239.6,1543,9.23,1.97,28.23,2.78,0.46,20.12,0.409,0.275,,,3.74,1.06,0.6,0.09,,0.22,3.73,0.36,,bdl,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2016,5/31/2016,5,0.8,,22.22,407.9,907,9.05,3.31,90.09,19.43,1.53,49.07,2.457,16.491,,,6.7,2.8,0.58,0.12,,1.99,4.42,1.5,,bdl,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2016,5/31/2016,5,0.8,4.5,22.65,361.8,820,7.16,1.11,23.62,9.81,1.05,41.54,1.578,9.532,,,1.25,0.6,0.26,0.04,,1.16,1.27,0.51,,bdl,,,41.834,-83.36383333
WE8,WE8,WE08,,3.2,2016,5/31/2016,5,3.2,,21.72,364.3,147,7.01,ns,,,,,,,,,,,,,,,1.04,0.42,,bdl,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2016,5/31/2016,5,0.8,0.9,21.58,417.7,608,7.03,5.64,103.85,13.96,1.35,42.5,2.62,10.066,,,8.86,3.78,3.5,0.54,,2.3,29.8,5.89,0.95,0.97,,,41.71765,-83.42378333
WE12,WE12,WE12,,0.75,2016,5/31/2016,5,0.8,5,20.94,323.5,1112,9.43,0.69,15.24,5.18,0.39,11.45,1.265,10.667,,,1.08,0.6,0.25,0.04,,0.91,1.94,0.32,,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,4.6,2016,5/31/2016,5,4.6,,16.42,296.5,108,8.08,ns,,,,,,,,,,,,,,,2.16,0.2,,bdl,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2016,5/31/2016,5,0.8,5,21.48,265.8,1374,7.27,1.13,15.39,0.77,0.12,14.06,0.566,6.869,,,2.07,0.97,0.43,0.06,,0.36,2.06,0.24,,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,6.9,2016,5/31/2016,5,6.9,,14.37,256.1,87,8.85,ns,,,,,,,,,,,,,,,2.12,0.16,,bdl,,,41.741,-83.13616667
WE15,WE15,WE15,,0.75,2016,5/31/2016,5,0.8,4.7,21.21,328.9,1253,7.92,0.94,22.91,4.62,0.67,34.24,1.278,17.009,,,2.24,1.96,0.68,0.07,,0.98,1.35,0.36,,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2016,6/13/2016,6,0.8,0.8,21.08,263.3,875,7.94,5.37,76.68,6.95,1.41,17.9,0.469,8.958,,,2.02,0.2,0.4,0.05,,0.37,8.17,0.65,,bdl,,,41.76216667,-83.33
WE2,WE2,WE02,,4.6,2016,6/13/2016,6,4.6,,21.08,263.6,3,7.31,ns,,,,,,,,,,,,,,,6.83,0.65,,bdl,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2016,6/13/2016,6,0.8,3,21.76,243.7,1248,9.27,1.1,14.93,2.15,0.86,56.12,0.341,10.851,,,12.27,1.12,0.88,0.16,,0.22,3.59,0.06,,bdl,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2016,6/13/2016,6,0.8,0.5,22.58,423.2,529,7.85,20.6,202.31,21.02,2.71,7.43,1.726,8.371,,,24.53,3.52,2.37,0.37,,1.68,42.09,0.27,0.1,0.16,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2016,6/13/2016,6,0.8,2.8,22.77,327.7,715,7.76,1.6,43.6,21.39,3.41,38.93,1.015,16.214,,,2.42,0.5,0.44,0.07,,0.68,3.59,0.38,,bdl,,,41.834,-83.36383333
WE8,WE8,WE08,,3.9,2016,6/13/2016,6,3.9,,22.14,334.2,124,6.86,ns,,,,,,,,,,,,,,,3.48,0.21,,bdl,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2016,6/13/2016,6,0.8,0.4,22.66,505.3,340,9.07,18.4,215.82,23.63,3.93,31.01,1.908,12.571,,,22.96,4.17,2.48,0.48,,2.36,73.22,2.92,1.72,1.66,,,41.71765,-83.42378333
WE12,WE12,WE12,,0.75,2016,6/13/2016,6,0.8,0.5,21.58,309,1077,8.42,12,91.64,12.36,1.27,119.91,0.766,8.247,,,15.02,1.94,1.09,0.19,,0.75,14.9,0.7,,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5.9,2016,6/13/2016,6,5.9,,20.93,293.6,0,6.91,ns,,,,,,,,,,,,,,,15.15,0.34,,bdl,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2016,6/13/2016,6,0.8,2,21.4,235.5,1902,8.92,3.57,24.31,4.26,1.27,36.83,0.408,10.939,,,3.92,0.3,0.43,0.09,,0.23,1.74,0.06,,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,8.2,2016,6/13/2016,6,8.2,,19.96,235.4,11,6.95,ns,,,,,,,,,,,,,,,2.47,0.11,,bdl,,,41.741,-83.13616667
WE15,WE15,WE15,,0.75,2016,6/13/2016,6,0.8,1.8,20.77,252.1,1711,7.99,3.68,31.27,30.63,1.12,77.77,0.416,11.954,,,4.32,0.5,0.45,0.08,,0.33,4.53,0.3,,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2016,6/27/2016,6,0.8,1,23.69,315.1,116,6.44,4.42,62.57,14.86,6.43,68.68,0.731,10.981,,,5.54,0.26,0.44,0.09,,0.82,4.03,0.12,,bdl,,,41.76216667,-83.33
WE2,WE2,WE02,,4.6,2016,6/27/2016,6,4.6,,23.06,287,7,6.08,ns,,,,,,,,,,,,,,,3.2,0.13,,bdl,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2016,6/27/2016,6,0.8,2.5,24.21,255.9,1750,8.83,0.8,12.26,2.68,0.78,10.21,0.397,10.468,,,1.5,0.2,0.43,0.08,,0.3,4.31,0.11,,bdl,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2016,6/27/2016,6,0.8,1.2,25.75,494,93,5.67,2.56,253.78,67.15,29.86,134.1,1.577,51.007,,,6.2,2.37,1.51,0.3,,1.83,4.25,0.99,0.6,0.45,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2016,6/27/2016,6,0.8,2.5,25.02,323.9,1410,8.26,1.58,29.39,7.11,2,54.3,0.775,9.792,,,2.02,0.24,0.69,0.14,,0.76,2.55,0.2,,bdl,,,41.834,-83.36383333
WE8,WE8,WE08,,3.6,2016,6/27/2016,6,3.6,,24.79,323.4,397,6.55,ns,,,,,,,,,,,,,,,2.44,0.34,,bdl,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2016,6/27/2016,6,0.8,0.5,24.62,475.5,39,4.3,14.4,192.1,32.14,15.31,162.06,2.805,56.438,,,16.4,2.17,1.59,0.29,,2.14,15.87,4.79,,0.1,,,41.71765,-83.42378333
WE12,WE12,WE12,,0.75,2016,6/27/2016,6,0.8,1,23.99,289.7,170,5.86,4.91,44.42,6.2,2.06,18.9,0.547,8.422,,,5.48,0.33,0.66,0.12,,0.59,6.73,0.17,,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5.8,2016,6/27/2016,6,5.8,,23.51,287.8,10,6.54,ns,,,,,,,,,,,,,,,4.6,0.14,,bdl,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2016,6/27/2016,6,0.8,3,23.76,234,1794,6.67,0.95,3.99,2.67,0.86,6.14,0.314,7.804,,,1.34,0.26,0.32,0.06,,0.24,2.24,0.07,,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,8.1,2016,6/27/2016,6,8.1,,22.79,235.7,169,6.77,ns,,,,,,,,,,,,,,,2.33,0.18,,bdl,,,41.741,-83.13616667
WE15,WE15,WE15,,0.75,2016,6/27/2016,6,0.8,1.8,25.01,301.4,458,8.73,2.79,25.3,6.58,2.32,41.73,0.633,14.142,,,2.08,0.32,0.31,0.06,,0.53,3.27,0.27,,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2016,7/5/2016,7,0.8,1.5,23.06,281.1,176,9.2,3.9,40.46,8.57,2.08,34.74,0.434,7.235,,,4.28,0.4,0.4,0.08,,0.46,4.13,0.14,,bdl,,,41.76216667,-83.33
WE2,WE2,WE02,,4.4,2016,7/5/2016,7,4.4,,23.03,279.5,11,6.36,ns,,,,,,,,,,,,,,,3.66,0.34,,bdl,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2016,7/5/2016,7,0.8,2.5,23.72,244.7,1869,9.07,0.93,8.62,3.21,0.86,14.58,0.345,12.977,,,1.82,0.12,0.32,0.05,,0.29,2.48,0.14,,bdl,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2016,7/5/2016,7,0.8,1.3,23.15,481.7,188,7.53,2.94,63.42,11.42,1.2,36.52,2.957,14.98,,,4.33,1.17,0.93,0.18,,2.27,11.79,1.29,0.14,0.11,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2016,7/5/2016,7,0.8,3.5,24.36,305.4,1777,8.89,0.95,23.77,6.41,0.98,47.09,0.6,9.948,,,1.43,0.44,0.4,0.06,,0.63,3.54,0.78,,bdl,,,41.834,-83.36383333
WE8,WE8,WE08,,4.1,2016,7/5/2016,7,4.1,,23.44,302.5,420,6.01,ns,,,,,,,,,,,,,,,2.3,0.51,,bdl,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2016,7/5/2016,7,0.8,0.3,23.87,470.2,52,5.24,29.1,361.37,72.91,42.3,188.77,9.453,98.179,,,27.4,3.21,1.67,0.3,,3.63,26.25,1.93,,bdl,,,41.71765,-83.42378333
WE12,WE12,WE12,,0.75,2016,7/5/2016,7,0.8,0.5,23.47,332.9,266,9.04,9.43,73.81,12.33,5.36,43.44,0.729,7.211,,,10.93,1.04,0.76,0.14,,0.85,5.21,0.19,,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5.7,2016,7/5/2016,7,5.7,,23.02,332.9,0,6.54,ns,,,,,,,,,,,,,,,3.93,0.21,,bdl,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2016,7/5/2016,7,0.8,2.5,23.43,238.2,703,9.08,0.93,6.25,2.74,1.08,7.25,0.334,0.868,,,3.18,0.5,0.36,0.05,,0.28,3.24,0.05,,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,8,2016,7/5/2016,7,8,,23.21,238.3,75,5.18,ns,,,,,,,,,,,,,,,3.67,0.27,,bdl,,,41.741,-83.13616667
WE15,WE15,WE15,,0.75,2016,7/5/2016,7,0.8,1.3,23.66,273.7,271,7.62,1.75,26.94,5.54,0.9,61.5,0.45,4.421,,,0.45,0.8,0.37,0.07,,0.5,4.93,1.22,,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2016,7/11/2016,7,0.8,2,24.36,305.1,219,8.96,3.1,45.75,8.76,0.99,37.82,0.474,2.939,,,5.07,0.97,0.46,0.09,,0.59,4.14,0.45,0.14,bdl,,,41.76216667,-83.33
WE2,WE2,WE02,,4.5,2016,7/11/2016,7,4.5,,24.49,296.3,21,5.53,ns,,,,,,,,,,,,,,,4.2,0.49,0.14,bdl,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2016,7/11/2016,7,0.8,3,24.75,228.7,704,8.08,1.08,11.4,3.01,0.65,29.88,0.274,0.862,,,1.8,0.5,0.3,0.07,,0.22,1.82,0.13,,bdl,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2016,7/11/2016,7,0.8,1,25.1,439.4,369,8.65,4.3,101.64,18.74,2.29,24.04,4.81,7.215,,,6.5,3.31,1.67,0.31,,2.62,36.04,4.46,0.55,0.15,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2016,7/11/2016,7,0.8,2,25.96,294.4,687,7.03,2.5,45.6,6.69,0.64,17.86,0.628,5.782,,,3.97,2.17,1.13,0.19,,0.61,9.86,4.37,0.62,bdl,,,41.834,-83.36383333
WE8,WE8,WE08,,4.3,2016,7/11/2016,7,4.3,,25,299.3,88,6.26,ns,,,,,,,,,,,,,,,3.5,0.74,0.26,bdl,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2016,7/11/2016,7,0.8,0.5,25.22,438,331,8.94,10.8,163.28,17.65,4.8,24.19,5.149,7.013,,,14.87,4.21,1.55,0.3,,2.73,35.51,2.23,2.53,bdl,,,41.71765,-83.42378333
WE12,WE12,WE12,,0.75,2016,7/11/2016,7,0.8,0.8,24.89,366.5,939,8.1,10.4,79.22,9.06,6.48,50.5,0.915,7.337,,,9.8,2.61,1.12,0.21,,1.04,12.55,2.44,1.32,0.13,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5.8,2016,7/11/2016,7,5.8,,24.66,360.7,1,6.23,ns,,,,,,,,,,,,,,,5.81,0.29,0.27,0.12,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2016,7/11/2016,7,0.8,2.5,25.06,246.3,1845,7.29,1.77,13.23,3.29,1.05,12.98,0.352,0.758,,,2.53,0.99,0.38,0.06,,0.27,3.42,0.09,,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,8,2016,7/11/2016,7,8,,23.97,242.6,84,6.87,ns,,,,,,,,,,,,,,,3.76,0.21,,bdl,,,41.741,-83.13616667
WE15,WE15,WE15,,0.75,2016,7/11/2016,7,0.8,2.5,25.54,275.9,1645,6.63,1.62,24.66,5.03,1.6,37.61,0.416,5.06,,,2.28,1.15,0.43,0.08,,0.4,4.75,0.19,0.14,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2016,7/18/2016,7,0.8,0.5,24.77,396.8,141,8.1,6.67,78,9.71,1.29,11.53,2.154,5.444,,,15.27,4.51,2.27,0.36,,1.64,60.59,7.31,2.53,0.55,,,41.76216667,-83.33
WE2,WE2,WE02,,4.3,2016,7/18/2016,7,4.3,,24.78,397.1,1,7.84,ns,,,,,,,,,,,,,,,60.69,3.96,2.72,0.42,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2016,7/18/2016,7,0.8,2.3,24.94,263.2,704,7.13,1.41,20.34,5.03,0.59,56.49,0.37,0.462,,,2.18,0.67,0.4,0.07,,0.42,4.42,0.67,,bdl,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2016,7/18/2016,7,0.8,0.8,24.45,363.6,187,6.61,6.6,92.17,9.73,0.57,13.72,1.549,3.659,,,10.9,3.47,1.91,0.3,,1.46,52.54,3.44,1.71,0.3,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2016,7/18/2016,7,0.8,1.3,25.22,305.6,1368,6.91,6.93,49.86,8.75,1.41,40.85,0.62,0.677,,,4.23,3.11,1.24,0.21,,0.78,16.28,5.15,2.82,0.43,,,41.834,-83.36383333
WE8,WE8,WE08,,3.8,2016,7/18/2016,7,3.8,,25.12,305.7,151,7.09,ns,,,,,,,,,,,,,,,17.66,3.81,1.62,0.55,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2016,7/18/2016,7,0.8,0.3,24.57,391.6,102,8.05,17.5,168.73,11.39,2.52,10.84,2.081,4.573,,,21.7,4.47,1.84,0.31,,1.68,43.56,1.33,0.86,0.38,,,41.71765,-83.42378333
WE12,WE12,WE12,,0.75,2016,7/18/2016,7,0.8,0.8,24.49,243.6,367,7.93,6.44,44.71,4.61,0.71,8.14,0.218,bdl,,,7.5,1.21,0.58,0.09,,0.39,7.93,0.24,0.19,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5.6,2016,7/18/2016,7,5.6,,24.47,243.3,2,6.84,ns,,,,,,,,,,,,,,,6.86,0.24,0.17,bdl,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2016,7/18/2016,7,0.8,2.3,24.7,229.2,616,7.54,2.62,21.07,2.45,0.72,14.94,0.261,bdl,,,3.18,0.9,0.44,0.07,,0.36,6.26,0.34,,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,8,2016,7/18/2016,7,8,,24.65,235.3,16,7.13,ns,,,,,,,,,,,,,,,5.4,0.3,,bdl,,,41.741,-83.13616667
WE15,WE15,WE15,,0.75,2016,7/18/2016,7,0.8,2,24.96,286.7,500,7.09,1.63,18.74,5.09,1.4,37.52,0.411,3.025,,,1.43,0.57,0.23,0.04,,0.59,4.34,0.17,,bdl,,,41.61666667,-83.00933333
WE2,WE2,WE02,,0.75,2016,7/25/2016,7,0.8,0.8,25.87,272.5,110,8.13,7.06,48.99,4.83,0.64,23.37,0.443,3.077,,,8.57,2.14,1.34,0.22,,0.55,19.67,4.88,1.36,0.27,,,41.76216667,-83.33
WE2,WE2,WE02,,4.1,2016,7/25/2016,7,4.1,,25.89,271.8,3,6.49,ns,,,,,,,,,,,,,,,18.61,3.1,1.6,0.34,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2016,7/25/2016,7,0.8,1.8,25.94,267.1,1229,7.53,3.32,33.76,6.03,0.98,17.75,0.202,6.926,,,7.7,4.11,1.03,0.18,,0.44,11.39,3.74,1.44,0.31,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2016,7/25/2016,7,0.8,0.8,26.86,393,210,6.66,7.68,101.01,12.32,1.57,35.32,2.287,11.435,,,6.97,4.31,1.89,0.34,,1.82,26.61,3.69,4.69,1.76,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2016,7/25/2016,7,0.8,1.3,26.82,310.5,1189,7.4,5.08,39.12,7.19,0.33,13.57,0.649,5.208,,,nd,3.22,1.34,0.2,,0.85,13.7,3.56,2.69,0.31,,,41.834,-83.36383333
WE8,WE8,WE08,,4.2,2016,7/25/2016,7,4.2,,26.36,311,84,6.34,ns,,,,,,,,,,,,,,,15.75,3.68,3.72,0.47,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2016,7/25/2016,7,0.8,0.3,26.37,356.5,80,7.19,20.3,173.07,11.23,1.51,35.19,1.53,7.286,,,nd,5.97,2.34,0.44,,1.39,41.84,3.75,2.96,0.69,,,41.71765,-83.42378333
WE12,WE12,WE12,,0.75,2016,7/25/2016,7,0.8,0.8,25.95,224,377,8.01,5.95,45.71,5,0.71,18.72,0.146,4.916,,,nd,2.34,0.72,0.12,,0.39,6.76,0.45,0.3,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5.4,2016,7/25/2016,7,5.4,,25.93,245.3,6,6.61,ns,,,,,,,,,,,,,,,6.72,0.45,0.26,bdl,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2016,7/25/2016,7,0.8,1.8,25.93,245.9,509,7.56,1.76,22.43,4.31,0.4,12.71,0.183,3.655,,,nd,2.07,0.63,0.13,,0.34,8.24,1.2,0.78,bdl,,,41.741,-83.13616667
WE13,WE13,WE13,,8,2016,7/25/2016,7,8,,25.76,246.4,8,7.07,ns,,,,,,,,,,,,,,,7.35,0.87,0.6,bdl,,,41.741,-83.13616667
WE15,WE15,WE15,,0.75,2016,7/25/2016,7,0.8,2,26.64,274.7,383,7.08,2.13,31.82,5.52,0.6,28.56,0.189,4.567,,,1.9,2.87,0.8,0.13,,0.49,8.86,2.73,1.16,0.12,,,41.61666667,-83.00933333
WE2,WE2,WE02,,4.8,2016,8/29/2016,8,4.8,,25,253.1,0,5.755492857,ns,,,,,,,,,,,,,,,9.93,0.43,0.11,0.13,,,41.76216667,-83.33
WE4,WE4,WE04,,0.75,2016,8/29/2016,8,0.8,0.5,25.38,259.7,1037,6.707364286,8.38,37.79,16.57,7.28,47.94,bdll,8.684,,,9.47,0.54,1.02,0.16,,0.67,9.97,0.96,0.24,0.19,,,41.82666667,-83.19316667
WE6,WE6,WE06,,0.75,2016,8/29/2016,8,0.8,0.1,25.25,291.3,156,7.310807692,36.7,102.92,7.83,18.28,16.35,bdll,8.175,,,39.27,9.88,5.15,0.7,,1.39,71.13,5.48,0.87,0.38,,,41.70516667,-83.38533333
WE8,WE8,WE08,,0.75,2016,8/29/2016,8,0.8,0.5,25.55,248.2,700,7.376938462,18.8,61.61,13.13,4.3,5.77,bdll,4.495,,,18.2,2.88,2.14,0.31,,0.7,22.88,2.2,0.37,0.24,,,41.834,-83.36383333
WE8,WE8,WE08,,4,2016,8/29/2016,8,4,,25.41,268.8,0,6.233641667,ns,,,,,,,,,,,,,,,20.28,1.34,0.39,0.22,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2016,8/29/2016,8,0.8,0.3,25.7,439.3,107,7.982145455,34.9,159.63,48.05,25.48,94.67,1.055,33.418,,,39.4,5.81,3.37,0.59,,2.19,50.69,3.67,0.61,0.49,,,41.71765,-83.42378333
WE12,WE12,WE12,,0.75,2016,8/29/2016,8,0.8,0.3,25.18,237.4,672,6.858814286,11.4,41.52,10.37,5.02,42.26,bdll,2.624,,,12.93,1.67,0.99,0.15,,0.39,10.35,0.3,,bdl,,,41.70316667,-83.25433333
WE12,WE12,WE12,,5,2016,8/29/2016,8,5,,25.17,242.3,0,6.178909091,ns,,,,,,,,,,,,,,,9.79,0.28,,bdl,,,41.70316667,-83.25433333
WE13,WE13,WE13,,0.75,2016,8/29/2016,8,0.8,0.5,25.39,231.6,954,7.88437,10.3,35.78,5.21,1.78,19.48,bdll,3.977,,,11.47,0.81,0.69,0.1,,0.44,14.16,1.04,0.47,0.12,,,41.741,-83.13616667
WE13,WE13,WE13,,8.1,2016,8/29/2016,8,8.1,,25.36,231.5,0,5.991844444,ns,,,,,,,,,,,,,,,15.36,1.47,0.27,0.12,,,41.741,-83.13616667
WE2,WE2,WE02,,0.75,2016,9/6/2016,9,0.8,0.3,23.59,268,40,7.838327273,26,62.37,16.91,20.38,52.36,0.073,10.374,,,25.55,1.21,1.25,0.26,,0.83,8.05,0.43,,0.12,,,41.76216667,-83.33
WE2,WE2,WE02,,4.3,2016,9/6/2016,9,4.3,,23.59,267.2,0,4.973836364,ns,,,,,,,,,,,,,,,6.97,0.3,0.1,0.11,,,41.76216667,-83.33
